comment,replies,date,user_name
"Not only the italians cringed, my north african heart also broke when i saw how you prepped the couscous 😂 but it's ok, to each their own. Love the meal-prep videos ❤",['Just curious how you makenyour couscous?'],2024-09-27T15:05:36Z,@Jk56187
"Hi Sadia, Nice meal prep, but just a clarification, by storing cut veggies in water and changing the water in fridge or freezer  does the Nutrients gets affects and what about the quality of nutrients?",[],2024-09-27T14:27:05Z,@kalpanaganesan8489
"""masoor ki dal""  lets go brothers and sisters lets go",[],2024-09-27T14:15:01Z,@YuruCampSupermacy
Did you eat all that?,[],2024-09-27T14:00:45Z,@kekelwamunalula6668
"I’ve been using your app for a year now (just renewed). ❤Absolutely awesome! Definitely my favourite app - cheaper than a cook book but SO SO much more usable and useful!
I love that I can search for stuff I need like ideas for butternut, or high protein, as well as having my favourites in one place.
So easy to use - seriously, this is a brilliant app made by people who have obviously used it & perfected it; not by nerds who want to show off ideas that aren’t useful in the real world!! So clever! Thank you for all your hard work - you & your team have helped so many people live happier, easier & better! ❤😊🎉",[],2024-09-27T13:14:27Z,@annaguildford1236
"I love this kind of meal prep! I am way more likely to cook at the end of a long day, if I have a bit of a head start!  Thanks!",[],2024-09-27T13:08:40Z,@felicitashilmer1368
"This is the perfect video, please make more of these!",[],2024-09-27T13:02:17Z,@EstherGreutink
"I saved this to my watch later when it had the other thumbnail. The food looked delicious! This new one, I wasnt even gonna click on. (Until I realized it was the same video. It doesnt make me as inspired to cook like the last one.",[],2024-09-27T12:56:41Z,@MatnaChan
White pasta and white couscous without any fiber? No thank you.,[],2024-09-27T12:30:32Z,@SR-ql9he
thank you! in the UK that would cost double currently .... but great to have ideas!,[],2024-09-27T12:14:32Z,@MissMargot78
What does tofu means?,[],2024-09-27T12:12:38Z,@UmmYusufAnwerKhan-bd3qm
How many days can you store these prepped food?,[],2024-09-27T12:10:36Z,@chloedizhu6486
I love how you ingredient prep :) This makes meals easier without the fatigue of eating the same thing for days.,[],2024-09-27T12:08:10Z,@shimmerngspirit
"Thank you so much for giving us the pdf for free. I’m a young dad and my wife and I are trying to find a rhythm between work and our child, but we struggle a lot for meal preps and especially healthy food.",[],2024-09-27T11:54:49Z,@StevenLascombe
"How can you make tofu more tastefull. I don't like really like the taste of tofu, any ideas",[],2024-09-27T11:47:58Z,@labin9104
Wonderful! Meal Prep is life. Please make more :),[],2024-09-27T11:45:01Z,@roxana262
I LOVE this type of video and meal prep. I’d love to see more videos like this! 🖤 can’t wait to try this meal plan,"[""try rain bow plant life channel ❤ she had been doing exactly this type of meal prep for a while now. it's the exact same format - also vegan and with pdf and everything."", '@@florentinalestaru7273 thank you! I’ll be checking that out! 💖']",2024-09-27T11:36:54Z,@verrunhomealtar
I loved ❤🎉,[],2024-09-27T11:12:53Z,@nathaliacruzw.3041
"Love the concept, please more of these but with Focus on rather warm meals. Keep up the awesome work",[],2024-09-27T11:05:59Z,@SteelroseNC
"Huh... To be honest this is not the style of meal prepping I like. When I take the time to meal prep, I just want microwave stuff, not turn on the pan again on that day and having to clean it again afterwards. Also, how many people were prepping? On my own, all those steps will certainly take me more like 2 hours probably. In particular the cutting of the onions, that alone will probably be 10-15 minutes...",[],2024-09-27T10:35:19Z,@koellekind
"You are a genius, this will solve my week, also i would love another one like this, that way I can interchange them weekly and not get bored, thanks for the video ❤",[],2024-09-27T10:02:36Z,@levi_notthejeans
I so  loooove this type of videos! Really saves my weeks ! Hope you're gonna make more of  them and thanks for this one,[],2024-09-27T09:59:18Z,@ipyu4705
Mamy thanks for your recipes...........you are PERFECT .!!!!!!!!!!!!,[],2024-09-27T09:53:57Z,@ΕΛΙΖΑΚαρακουση
"So good ! Thanks for this meal prep budget! I love that kind of video, it's so handy 🥰",[],2024-09-27T09:53:48Z,@noemiedriessens7925
I love this! Thank you for creating it!,[],2024-09-27T09:25:22Z,@jeanettebotha
"Please make more of these, this is a life saver for people like me who are terrible in the kitchen and short on time ♡",[],2024-09-27T09:25:02Z,@Achlucide
"Hi Sadia, thank you for your effort and the recipes. The only thing i’m worried about are the bouillon blocks? I don’t buy them anymore for over years now because they are so unhealthy…is it the same gor the vegetable ones?",[],2024-09-27T09:15:29Z,@msanane5438
"This is very good, meal prep helps you to save money and keep on eating healthy",[],2024-09-27T08:58:04Z,@gabilafora4204
"I love this so much! Usually there is always something or component I don't like. 
Going to buy everything and assemble in my containers for the week 😊😉 thank you 
So nourishing and complete",[],2024-09-27T08:56:59Z,@beatrizneves304Youtube
"Hi sadia, i have seen you and your husband at Eindhoven primark. Nice to see you guys. 👋",[],2024-09-27T08:50:29Z,@archanaravikumar
I always get really excited when I see a new PUL video - thanks for great content x,[],2024-09-27T08:36:59Z,@jackflo5206
Please more meal prep Videos 💕,[],2024-09-27T08:16:31Z,@Valentina-by6pw
"Absolutely love those, please do more of such videos, they are incredibly useful!",[],2024-09-27T08:12:53Z,@margaritakuzina3063
"What is curry powder, Sadia?","['A pre- mixed blend of spices, which usually come as mild, medium, hot and very hot depending on your tolerance for spice!']",2024-09-27T07:46:55Z,@ayeshareza5614
This meal prep is GOLDEN!! I am tired of eating the same meals 3 or more days in the row. Those possibilities here!! I just love it! I would love to see more such videos.,[],2024-09-27T07:28:17Z,@justynaflorczak3038
brilliant! thank you so much! this is the only meal prep video I need ❤,[],2024-09-27T07:19:23Z,@inesnunes9774
These all look so delicious! I can’t wait to try them.,[],2024-09-27T06:10:25Z,@leahstrange3575
2 questions: 1. What is vegetable boulian cube and how does it help in cooking? (not sure im spelling it right) 2. does the meal prep make food lose its nutrition? . BTW love your videos!❤,"[""Bouillon cubes are compressed dehydrated powdered vegetable stock. They're for flavour.""]",2024-09-27T05:38:03Z,@pavithramogh
"I think I’d prefer to just pre chop things and make sauces ahead of time but wait until I’m going to eat to cook things. Sheet pan meals and stir fried come together really quickly especially if things are already chopped. Idk I just can’t get in board with some of this stuff, like that soggy mushy zucchini. There’s still some good suggestions here and some interesting recipes regardless if I do the meal prep part or not.",[],2024-09-27T05:31:09Z,@ccap3211
"Really, really needed this as a new mom ❤️",[],2024-09-27T04:51:55Z,@socksconqueso
"These are very helpful recipes, thank you for sharing.",[],2024-09-27T04:44:02Z,@jessicalim4596
"Does this video come from the good'ol days of 2000's? 😂😂😂
Last time I got a few loafs of bread, it costed more than that 🫠",[],2024-09-27T04:37:57Z,@skistenl6566
"If you are Italian you can stop watching the video at 3:00!
Too bad, I do a lot of meal prep and the idea of the video was nice!",[],2024-09-27T04:34:02Z,@tinarampino3605
❤,[],2024-09-27T04:11:59Z,@Hossein51
Mertie Meadow,[],2024-09-27T04:06:02Z,@MaryLashbrook-h9x
❤❤❤,[],2024-09-27T03:43:34Z,@pamodathathsarani3062
"Love this, wow groceries are much cheaper where you are 😮. I don't think we can get a bag of groceries for less than about $50 here in NZ",['Stop exaggerating.'],2024-09-27T03:23:44Z,@sofamcgee
This looks amazing ❤❤,[],2024-09-27T03:22:59Z,@jesrosmor
Please more of these meal prep videos ❤❤❤❤,[],2024-09-27T02:44:29Z,@DC-ef8op
"Hi
You make a great work 
We are so proud of you 
Good luck 
All follower love you so much ❤",[],2024-09-27T02:31:33Z,@FatimaQasim20021
Awesome thank you,[],2024-09-27T02:19:44Z,@lisaclark8259
I’ve always enjoyed your videos. Would love to see a video of meals that support thyroid health.,[],2024-09-27T02:12:27Z,@sunamizepeda5
Such a brilliant idea and so practically helpful!! Please make more video series like these!! Or add as a feature to the app?,[],2024-09-27T01:46:20Z,@izavy90
"So I showed my husband this video and he was like ""this is genius!"" We loved how budget friendly it was! We need more videos like this. We downloaded the PDF and went straight to the store. We would love more resources like this. We have your app and a section for this would be amazing! Thank you!",[],2024-09-27T01:26:54Z,@jasminemendezmitchell2933
You guys are incredible! the end result is stunning and delicious!! Thank you so much!,[],2024-09-27T00:51:41Z,@ULBEAUTY
Amazing! Thank you,[],2024-09-27T00:41:10Z,@heyyourebrave
Love the meal prep-laughed at the outtakes.,[],2024-09-27T00:40:47Z,@robinsutton4952
Those would all be WAY MORE than $30 here in the USA unfortunately. Our inflation has sky rocketed over the last 3 years 😢,"[""I posted this in another comment but I priced it up and it came to just under $30 at Walmart, excluding the pantry staples she mentioned like the oil and spices. But I know it can vary by state, that was in FL as it's where I used to live.""]",2024-09-27T00:38:48Z,@siamese117
This was a really timely video for me. I have been burned out on my usual cooking but I'm not in the mood for anything in particular. I have 95% of everything you used in my fridge right now. Only missing the bread but I can make some quick flatbread as a substitution. Thank you so much! You helped me see what I have with new eyes and prevented a lot of food waste.,[],2024-09-27T00:31:16Z,@teedub1990
This is the best and doable stuff you have ever done in my opinion. I find everything else you do far removed from the average person. It even looks to be delicious dare I say as well as affordable. I think you should do more affordable food.,[],2024-09-27T00:28:10Z,@tigerdeer
Loved the meal prep the recipes loved all of it!👍👍👍👍😊😊💜💜,[],2024-09-27T00:26:35Z,@roxanneflores849
All broke college students on a plant-based diet appreciate this video 😭,[],2024-09-27T00:16:13Z,@RoisbelHernandez
Looks delicious! What brand of bouillon do you use?,[],2024-09-26T23:59:46Z,@abrahamxraytech78
This seems like a commercial,[],2024-09-26T23:50:08Z,@themeowparlour
You know what would be brilliant? A meal prep feature in the app!,[],2024-09-26T23:42:32Z,@mohsenashouri7533
What could you sub for the zucchini?,[],2024-09-26T23:41:30Z,@phillyfosters
"I love this! I can't have soy, though... Would love to see this with a soy free option. But I loooove that this is all vegan! I'd be so happy to see more videos like this.",[],2024-09-26T23:28:14Z,@hollyly_
Copy and paste right into my online shopping cart. meal prep sorted for the week. Thank you!,[],2024-09-26T23:04:45Z,@girlgreenivy
"Love all these vegan meals, Sadia! I'm always looking for healthy, tasty & easy! Well done!","[""I agree, I'm going to prep some of these.""]",2024-09-26T23:04:36Z,@ChrisGaultHealthyLiving
"More of these, please!  Some pre-prep for 5 minute meals is just what I need.",[],2024-09-26T22:50:43Z,@VThriver
Meal prep videos are my favorite!,[],2024-09-26T22:43:00Z,@lisag4527
Woooow.... 😍,[],2024-09-26T22:37:41Z,@Lotrisz
"These meals are totally awesome, thank you. I’m inspired.❣️",[],2024-09-26T22:32:14Z,@cherylcalac8485
"Wow, that’s so helpful! Could we make it a series please? 😭🙏🏻",[],2024-09-26T22:24:12Z,@a.ryszkowska
😮 ❤Thank you so much!! I have been really anxious and stressed with how crazy expensive everything is nowadays. Truly appreciate your videos. Thank you for making my day a bit brighter 💕,[],2024-09-26T22:20:07Z,@j-h-123
"Added everything to my appie list and will be meal prepping on Sunday. Thanks, this is great! Variety and healthy foods, please make more of these!",[],2024-09-26T22:19:52Z,@atropatene3596
I love this ingredient prep style of meal prep!,[],2024-09-26T22:16:59Z,@kkuhn3
This ingredient prep looks delicious! Allows you to mix and match ingredients so you can still eat a variety of foods throughout the week! 🥳❤️ ⭐️ ⭐️⭐️⭐️⭐️,[],2024-09-26T22:16:11Z,@sgayles11
Ingenious 🎉😊,[],2024-09-26T22:13:55Z,@barb4645
This is the comment for those who want to vote for this meal prep thing to become a series ! ^^ <3,"['this needs to be a series.', 'Yes, this needs to be a series', 'Please yes this would be great!', 'Yes please', 'Yes please!!']",2024-09-26T21:58:19Z,@LaurieAnneRichard
"""I would love your app in Spanish, please.""",[],2024-09-26T21:51:58Z,@ummagaleria2029
you are so so pretty 🥰,[],2024-09-26T21:40:32Z,@ViCT0RiA6
Love this concept!,[],2024-09-26T21:19:57Z,@maryanngargano
Could you also give a nutritional profiles of these dishes please… that would help tremendously ❤❤,"['All of the nutrition info is in the full recipes on the website, hope that helps!']",2024-09-26T21:19:17Z,@TheMorningexercise
More and more vidéo like this one...❤❤❤ thank you,[],2024-09-26T21:18:13Z,@isabellamothe3666
"What a great way to meal/ingredient prep!  It cuts out the burden of deciding what to make for lunch & dinner, while preventing food waste.  Please do another one of these!!!",[],2024-09-26T21:04:02Z,@reyemilio00
"Sadia,  thank you so much for this video.  I have watched ""countless"" meal prep videos, tried a few and have always been disappointed with monotonous meals - and a lot of prep time too.  This is brilliant and I'm going to try it right away.  I've been a subscriber for quite some time and always appreciate your content - you are a ROCK STAR!",[],2024-09-26T20:57:25Z,@johnturner7009
🎉🎉🎉🎉Thank you!❤❤,[],2024-09-26T20:49:44Z,@fareebug8439
"Woa this video was exactly what I needed in my life, thanks <3",[],2024-09-26T20:40:07Z,@Jen-vp7gt
Love your meal preps ❤ and I love that its in the App 😊,[],2024-09-26T20:20:09Z,@shireenavossmeyer903
I love the idea of using hommus and lentil stew as sauce bases <3,[],2024-09-26T20:10:33Z,@HungryBaozi
Wow thats exactly what I needed for the next weeks! Thanks :),[],2024-09-26T20:02:45Z,@MultiJanfi
The amount of work that goes into everything that you do is just so impressive! I just wanted to leave a BIG thank you for all of your valuable input ❤,[],2024-09-26T20:01:18Z,@missimii
Fantastic ideas!! ❤❤❤,[],2024-09-26T19:58:14Z,@lindalatham412
Love the video! Please do more videos like this!,[],2024-09-26T19:58:12Z,@s.s.4315
You inspire!❤,[],2024-09-26T19:56:52Z,@alineabrantkoski
Thank you!,[],2024-09-26T19:55:59Z,@Patrienatorlondon
"absolutely going to try the lentil stew, thank you !",[],2024-09-26T19:42:14Z,@morganedurand1863
"This is absolutely the most wonderful meal prep recipe I've ever seen! I love how you use the same ingredients to create such a variety of different meals. 

Most of these are not what I would regularly make, so this looks wholesome, healthy, and so exciting to try! 

Thank you for sharing this amazing idea!",[],2024-09-26T19:42:13Z,@shravyapandiri3176
They all look delicious! Thank you ❤,[],2024-09-26T19:37:17Z,@Alaskaventureswithbrodie
I like the brief bloopers at the end. It demonstrates just how much work it can be to make these videos.,[],2024-09-26T19:29:04Z,@nilssonakerlund2852
I love your channel so much. Thank you for the inspiration :),[],2024-09-26T19:29:03Z,@robingaspard
"Sadia, omg.. this is exactly what I was looking for!! Can we have more versions of this? 
Also I just downloaded the app and it would be sooo great to have some bundles of 5 meals that work so well together!",[],2024-09-26T19:25:58Z,@mahivivazqueztarducci8780
"Bless you sweetie! 
PLZ soups soups and soups during this weather i am not cooking anything else 😂",[],2024-09-26T19:21:36Z,@12elpida
All of those groceries for $30!? There is NO WAY. It would cost at least twice that around here 😢,[],2024-09-26T19:21:14Z,@rickifake02
Definitely trying that pasta salad! Yum,[],2024-09-26T19:14:46Z,@LaurieLaR
"Wow, I love it!
The PDF is also so nice to have an overview while buying and cooking.
My mouth is watering already.
Thank you!","[""try rain bow plant life channel ❤ she had been doing exactly this type of meal prep for a while now. it's the exact same format - also vegan and with pdf and everything.""]",2024-09-26T19:14:07Z,@asldfjkalsdfjasdf
Please do another one!,[],2024-09-26T19:02:14Z,@mastandstars
"You're simple the best!  I would love a meal prep video of meals to freeze for lunchs for a whole week. Please help! If someone can succeed, it is you! You're amazing!",[],2024-09-26T19:00:55Z,@manonpellerin122
You are just awesome. And you need sun glasses at the end. 😎✌️😊 Thank you for the ideas!!,[],2024-09-26T18:53:07Z,@sandravukovic2901
"Trying to do all of this within a non vegan household is quite difficult, but i must admit i am VERY tempted to try them!",[],2024-09-26T18:47:55Z,@maxnewts
"This one is amazing, love the ideas",[],2024-09-26T18:47:49Z,@marineya
"Thank you! There is a lot of work here, to create the recipes and the video.❤",[],2024-09-26T18:42:21Z,@saraz4912
"This is genious, thank you!",[],2024-09-26T18:41:50Z,@biebsoholic
"Wow the video making is 10 out of 10, you really kicked it up a notch from already really good videomaking",[],2024-09-26T18:41:45Z,@laurapaw88
"This is just awesome! So delicious, but still easy to prep. Love the multitasking part, I am all about that haha",[],2024-09-26T18:40:33Z,@sponge282222
Thx!❤,[],2024-09-26T18:37:58Z,@antonijazgorelec
I love these kind of meal preps because am not about to eat the same meal every day.,[],2024-09-26T18:37:37Z,@jackywairegi2316
"I liked the lentil soup...😊 I'm an Indian, so that is ""daal"" for me...and an everyday staple..so generally I soak it a night before or atleast few hours before cooking, drain that water, that kind of get rids of phytic acid that lentils have..I boil it separately and yeah rest of cooking is pretty much the same 😊😊...liked the pasta too..👌",[],2024-09-26T18:34:09Z,@vaishalisoni6293
I love it and everything looks very delicious! For me personally it’s just not enough protein so I would love to see a „high-protein“ editon ❤,[],2024-09-26T18:33:32Z,@JennIfer_Jfr
"Fantastic video, so helpful! Thanks a million ❤",[],2024-09-26T18:26:09Z,@alinepnc3211
Wow... So well arranged ingredients!! 😮 (1:25),[],2024-09-26T18:17:41Z,@drgdfhg
Definitely going to try this out!!,[],2024-09-26T18:17:15Z,@Kristen_Colin
Yes please!,[],2024-09-26T18:11:58Z,@shankariab1687
"That's really helpful, thank you! 
I am trying to switch to a plant-based diet so appreciate the ideas. ❤
I do have a couple of questions if you don't mind 🫶🏻
1. What is the hummus made of? I cook it at home but mine is mainly of red lentils so doesn't make sense to combine both. 
2. Also could you maybe suggest an alternative to spinach in these meals, e.g.some other greens? Unfortunately I can't take it 😔","[""try rain bow plant life channel ❤ she has been doing exactly this type of meal prep for a while now. it's the exact same format - also vegan and with pdf and everything."", '@@florentinalestaru7273 wow thank you so much for the recommendation, will check that out! ☺️ Appreciate it 🥰', '@@4eburawka18 welcome! she is really great too🌻 you will find loads of helpful stuff there.']",2024-09-26T18:10:58Z,@4eburawka18
Love this!,[],2024-09-26T18:06:58Z,@janinemagnin
Why do all your videos come at the right time?,[],2024-09-26T18:02:10Z,@vvennela9501
"Love!🫶 Do you think that for all the meals that called for spinach, I could use arugula instead (I happen to have a bunch on hand already)?💚",[],2024-09-26T18:00:50Z,@sararetka9979
thank you for the meal prep pdf . I will be eating so much better now,[],2024-09-26T17:56:56Z,@corinne7126
"Really. i want more of those kind of videos!
Loved this one and will try it out. <3",[],2024-09-26T17:56:40Z,@MrsHerzueberKopf
"Thank you, Sadia! This is exactly what I was looking for.: meal prep, but with different dishes. Brilliant! Such content would be much appreciated in the future videos.","[""try rain bow plant life channel ❤ she had been doing exactly this type of meal prep for a while now. it's the exact same format - also vegan and with pdf and everything.""]",2024-09-26T17:53:24Z,@ManuelaSuciu
Thanks for the video! :),[],2024-09-26T17:51:26Z,@mariebourgot4949
Love that you used the same ingridients to make different meals! Hope you make more like this!,[],2024-09-26T17:39:40Z,@Jessedessie
Love this!! The pasta looked amazing!!,[],2024-09-26T17:32:38Z,@CatherineGrusovnik
Please make more meal prep videos ❤,"[""try rain bow plant life channel ❤ she had been doing exactly this type of meal prep for a while now. it's the exact same format with pdf and everything.""]",2024-09-26T17:30:48Z,@Pinupred21
"Thank you so much for the recipes, Sadia! 🤍🤍
Lots of love from Brazil!

Question: bell peppers give me a terrible stomach ache. Is there a replacement for them?",[],2024-09-26T17:29:13Z,@marinavianna8754
I love your videos & your accent ❤🇮🇳,[],2024-09-26T17:16:36Z,@kendalljones8816
I so was waiting for this video!!! Thank you so much!!,[],2024-09-26T17:12:51Z,@paulaqueirosz
"So cool, thank you! Somewhere I heard that chopped veggies lose vitamins… is that true??? This is why I never prep fruit and veggies 🙃🤷🏻‍♀️","[""That is true! But it's not very much of a loss of vitamins and mostly for water soluble vitamins (again, just a small amount) rather than fat soluble vitamins. I believe boiling actually leads to a higher nutrient loss than pre-chopped veggies (someone feel free to fact check me on this). I think for most people, they're more likely to eat them when they're pre-chopped, so a slightly less nutritious carrot is far healthier than no carrot at all! :)""]",2024-09-26T17:12:23Z,@mimmili5593
Awesome recipes.(shhhh I'll skip the pasta though).😮 Just can't.,[],2024-09-26T17:11:15Z,@MsAure
This is SUPERB!! 💚,[],2024-09-26T17:09:32Z,@Raddiebaddie
Thank you💚,[],2024-09-26T17:03:56Z,@EllevstheWorld
"I also thought that €30 seemed luxuriously low. So scrambled a online shopping cart from my local grocery, and it came out to pretty much exactly €30 - while also making rather bad choices (like buying a bag of 500g carrots instead of 2kg carrots at a much lower price/kg). And my local currency is rather weak compared to € and $ right now. Color me impressed!","['I just did my shopping list and didn’t include things I already have and it’s costing me $30 exactly. 😊', 'Same! Came to the comments for this']",2024-09-26T17:02:17Z,@dansolli1888
I loved this video! Thank you! The meals look super delicious and I cannot wait to try them😍,[],2024-09-26T17:00:48Z,@caitlinhough1200
"I just started making my own veggie stock instead of using bouillon. 
I simply boil all my veggie scraps especially the onion peels. ❤","[""Indeed, that's the right way! veggie stock is basically free and avoids ingesting all the crap the food industry puts into the bouillon cubes....""]",2024-09-26T17:00:42Z,@LynnDespatie
This is one of the first meal prep videos that actually seem doable.,"['try rain bow plant life channel ❤ she had been doing exactly this type of meal prep for a while now.', 'it is the exact same format with pdf and everything.', 'So true!!!']",2024-09-26T16:58:21Z,@kayenacur
Love you and love this! 😍,[],2024-09-26T16:46:20Z,@Stori_LeftTitFrostbit
"This video is RIGHT ON TIME!!! As we get into the cooler fall months, I have the tendency to become more lax on my healthy eating habits AND I also have less energy with the darkness earlier in the day. This meal prep plan is PERFECT for addressing those issues in a simple, budget friendly way. Thank you so much Sadia for everything you do! Your videos really do fuel the whole person - mind, body & spirit 💜","[""also try rain bow plant life channel ❤ she had been doing exactly this type of meal prep for a while now. it's the exact same format - also vegan and with pdf and everything.""]",2024-09-26T16:44:10Z,@carmenw.1374
My favourite yt channel! Love iiiitttttt,[],2024-09-26T16:40:19Z,@adelinadragnea6058
"Maybe there is possibility to create option within the app, where the app can select and combine few appropriate recepies and then create meal prep for few days...I have no idea if it is possible I am just brainstorming😄 since this option would be huge help for me since I work long hours and I find my self thay I am selecting over and over the same simple and quick recepies...in this way I belive I will show more respect and gratitude towards my body 😊 and reward it with tasty and wholesome meals more often🥰 I appriciate tremendosly all your effort and all the beautiful and amazing recipes that you create for us❤🙏","['Yes yes yes! I second this so very much!', 'I was wishing the same while using the app!', 'Exactly this!! 😍', ""I've been hoping for this for so long, yes."", 'I would purchase the app if this was a feature!']",2024-09-26T16:39:24Z,@TanjaGjorgjievska
And here is your Italian friend! 🇮🇹 Thanks for adding at least a bit of olive oil to the pasta before storing it 🙈 Ahahaha just joking! 🤣 Thanks a lot for these delicious ideas! This meal prep was really needed ❤,"['It sticks together if you try to refrigerate it though', '😄😄hi the Italian friend, i was in Italy last month still I every day remember the sweetness of the tomato sauce in the pasta or pizza 😅so tasty', ""If you add oil, doesn't that make it to where your sauce won't stick and just slides off of your pasta?""]",2024-09-26T16:38:19Z,@clirush
This is amazing!,[],2024-09-26T16:36:55Z,@noemieleroy2334
"amazing, look delicious. Can you suggest me a substitut for the lentils please ?",[],2024-09-26T16:36:15Z,@hasnabam263
"Hey Sadia,
This is Angela from India 🇮🇳
You inspire me so much!😍
Thank you! ❤️",[],2024-09-26T16:35:48Z,@angelagabriel4806
Genius!!,[],2024-09-26T16:32:11Z,@emeliasoderlund
Sending this to my daughter who is at UBC! Thanks! :),['I sent it to my niece at university on the island!'],2024-09-26T16:27:54Z,@shawnykennedy4250
These food looks like so delicious. I'm interested  to prepare these food at home according to your instruction.,[],2024-09-26T16:24:43Z,@farhinahmed2745
This is so clever made! So creative to make all of these dishes with just a few different ingredients. Very inspiring!,"[""try rain bow plant life channel ❤ she had been doing exactly this type of meal prep for a while now. it's the exact same format with pdf and everything.""]",2024-09-26T16:24:14Z,@yesxiloveyouthemost
Oh my god LOVE THIS. I’m gonna try this for lunches for myself and spouse next week!,[],2024-09-26T16:24:01Z,@shinira
I love this approach to meal prepping! Would love to see more of these. ❤,"[""try rain bow plant life channel ❤ she had been doing exactly this type of meal prep for a while now. it's the exact same format - also vegan and with pdf and everything.""]",2024-09-26T16:21:15Z,@mackenzie5247
Would you consider sharing some recipes without onion and garlic for people who don't consume them for variety of reasons? Thank you :) <3,[],2024-09-26T16:16:52Z,@sakshishah540
This is amazing! Just the inspo I need,[],2024-09-26T16:16:34Z,@linnofferlind-ljunggren5407
Love your meal prep. Hope of coming more,[],2024-09-26T16:15:37Z,@bridged08
Yum! Love it. Thank you for the PDF!!,[],2024-09-26T16:14:49Z,@YarnSociety
"Can’t wait to try all of these recipes! Would love more videos like this with different themes: Asian, Mexican, Indian etc!","['Yes love this idea!', 'Great idea!', 'yes!!!!', ""try rain bow plant life channel ❤ she had been doing exactly this type of meal prep for a while now. it's the exact same format with pdf and everything."", ""\u200b@@florentinalestaru7273 my goodness, you could've just made this one comment and be done with it. Why send this reply to almost everyone that commented?""]",2024-09-26T16:12:57Z,@jacezeimantz1
"Oh wow….i was just sitting with my budget thinking how am I going to get by with food this month 😢 and this popped up, its affordable and looks devine. Will defnitely give it a go - thank you! 🙏🏽",['Dollar Tree Dinners is another wonderful resource for when the budget is tight. Good luck with your month!'],2024-09-26T16:10:03Z,@Joa_jo
Fantastic! Please do more of these videos 💓,"[""try rain bow plant life channel ❤ she had been doing exactly this type of meal prep for a while now. it's the exact same format - also vegan and with pdf and everything.""]",2024-09-26T16:09:50Z,@wattsparkinson
Yummy 😋,[],2024-09-26T16:08:38Z,@PatrycjaNazir
there is NEVER any “ downloadable pdf” EVER,"['Hey friend, you can find the PDF here: you\'ll see it at the bottom of the page, click the green button that says  ""get PDF"" - enjoy! https://www.pickuplimes.com/video/meal-prep-10-healthy-meals-in-1-hour-317 ❤️', 'It\'s in the description box. Under the title, click ""more...""']",2024-09-26T16:08:29Z,@bwb4416
I love red lentils for cosy comforting meals in the colder months. ❤,[],2024-09-26T16:07:58Z,@charlotteorr4908
"Oh yes, more of this please. Would help me so much to not be spending time throughout the week what we should be eating/cooking 🙏❤️",[],2024-09-26T16:03:27Z,@PeachandMooncake
Thank GOODNESS I’ve literally been trying to figure out some good meal prep that wouldn’t cost $$$ and wouldn’t take hours of prep🙏🏻,[],2024-09-26T15:59:46Z,@LeyKinFromThe1900s_
Oh my god these recipes look all amazing! I’ll definitely try this 😍,[],2024-09-26T15:57:51Z,@lillycarinabenedikt65
More of these videos please!,[],2024-09-26T15:56:35Z,@aliciak674
"Heyyy new PUL vidéo ! 🎉 
What a great day, thanks Sadia 😍  

(Hi from France 👋)",[],2024-09-26T15:53:48Z,@faarnld9202
"Hey Sadia 
This is Ashna, your follower from India 
You are too good 
I wish I could one day lead a life as healthy n happy as yours 
❤️🌻",['Thanks so much for the love Ashna! Sending you plenty of love back 💛✨'],2024-09-26T15:52:38Z,@Pickles_and_Tickles
Super special recipes ❤,[],2024-09-26T15:50:51Z,@alkades4742
"Thank you so much, I will definitely be giving these a go. I am in the U.S. so I cried when I saw your grocery receipt 🥲","['It might be more for sure based on where you live, but hopefully still budget friendly for the 10 meals it makes 🤞 I hope you enjoy the recipes Evelyn 🥰']",2024-09-26T15:49:40Z,@evelynm.8967
Wow! What a great video 😍🤗 Thank you! Now I know what my family will be eating next week - and absolutely stressfree 😁,['Whoop whoop! I hope you enjoy Maria!'],2024-09-26T15:48:54Z,@marialorena2450
Fresh air ❤,[],2024-09-26T15:46:45Z,@madhuram8005
That color looks so good on Sadia,['Thank you! ❤️'],2024-09-26T15:46:32Z,@jsnwayne
Lol 09:48 you look like you are having a stroke,[],2024-09-26T15:45:50Z,@heikachan8052
"In addition to the great content, I love that you include the bloopers!! So fun! 😊","['Hehehe 🤭', 'LOL! the bloopers are awesome!', 'Les scènes coupées sont vraiment amusantes ! Qui d’autre aime voir les petits moments drôles en cuisine ? Avez-vous déjà eu une expérience hilarante pendant que vous cuisiniez ?']",2024-09-26T15:45:45Z,@Catydid121
I'm soooooo gonna try these!! ❤,[],2024-09-26T15:45:21Z,@kakaakemi678
the tofu sandwich is definitely one I’ll be trying this week!,"[""It's soooo easy and so yum!""]",2024-09-26T15:42:21Z,@hanniagarcia7459
More tea time tuesdays Sadia ! They are therapy❤,['For sure! Will do :D'],2024-09-26T15:41:45Z,@sonalt21
"<3 love the app - also your videos - thanks for all the work and inspiration
I`m not into classical meal prep - but it comes in handy since I`m sharing homemade food with other single moms  <3 love from Austria","['Aw thanks so much for the love on our app, Monika! I hope you enjoy either the meal prep, or any of the recipes if you choose to make them in isolation ❤️ sending lots of love back!']",2024-09-26T15:41:08Z,@monika88535
